mode,load,0_densenet169-32,1_densenet169-32,2_densenet169-32,3_densenet169-32
mig,0.1,60.00652313232422,60.320138931274414,60.337257385253906,114.87383842468262
mig,0.2,60.013484954833984,60.3374719619751,60.34409999847412,114.91503715515137
mig,0.3,60.00723838806152,60.35408973693848,60.327982902526855,114.93203639984131
mig,0.4,59.9977970123291,60.33337116241455,60.352516174316406,114.92671966552734
mig,0.5,60.00347137451172,60.36534309387207,60.34832000732422,114.96036052703857
mig,0.6,60.005879402160645,60.3515625,60.35027503967285,114.96353149414062
mig,0.7,59.9942684173584,60.33024787902832,60.318708419799805,114.92340564727783
mig,0.8,60.015010833740234,60.34109592437744,60.288357734680176,114.93847370147705
mig,0.9,60.17653942108154,60.42044162750244,60.434818267822266,115.15474319458008
mig,1.0,60.233116149902344,60.51504611968994,60.51816940307617,115.31522274017334
