mode,load,0_densenet169-32,1_densenet169-32,2_densenet169-32,3_densenet169-32
mig,0.1,57.98520088195776,63.72687101364152,37.394251823425165,134.40466880798354
mig,0.2,106.94852828979488,90.88371515274049,87.55351305007946,151.07887268066395
mig,0.3,165.47286987304693,116.90855026245113,89.63711500167851,190.26997804641724
mig,0.4,156.20458126068127,160.19609689712564,121.13031387329106,247.36135959625244
mig,0.5,189.83649253845206,201.92069053649888,187.86678314208984,402.5759291648858
mig,0.6,579.3763566017152,244.48446750640855,429.7909355163573,458.74691009521484
mig,0.7,580.7934308052056,188.76189231872544,305.62525749206543,709.9159860610969
mig,0.8,651.8958640098568,370.6534504890432,470.5031728744506,611.1808395385742
mig,0.9,1438.27960729599,1134.144113063812,681.464672088623,996.4691638946533
mig,1.0,1232.4453830718987,1025.3425240516663,1823.87442111969,5356.91606760025
