mode,load,0_densenet169-32,1_densenet169-32,2_densenet169-32,3_densenet169-32
mig,0.1,88.17219734191895,94.9852466583252,51.75924301147461,162.5041961669922
mig,0.2,154.371976852417,127.08401679992676,125.92434883117676,214.0493392944336
mig,0.3,227.55956649780273,142.86375045776367,97.28527069091797,198.38500022888184
mig,0.4,223.91676902770996,199.61786270141602,144.43397521972656,348.3695983886719
mig,0.5,251.25598907470703,229.34961318969727,240.82064628601074,479.8605442047119
mig,0.6,622.535228729248,288.32507133483887,497.39933013916016,514.1894817352295
mig,0.7,661.7300510406494,243.6528205871582,374.29165840148926,885.2481842041016
mig,0.8,725.2216339111328,440.0169849395752,569.5209503173828,714.9553298950195
mig,0.9,1578.6402225494385,1206.3307762145996,796.4146137237549,1113.440752029419
mig,1.0,1348.9692211151123,1130.9447288513184,1920.6712245941162,5491.373300552368
