mode,load,0_densenet169-32,1_densenet169-32,2_densenet169-32,3_densenet169-32
mig,0.1,68.21546554565438,74.45030212402342,60.43214797973633,115.04192352294922
mig,0.2,106.84127807617189,92.82200336456302,92.8182601928711,145.97296714782712
mig,0.3,110.79072952270506,114.9125337600708,105.58443069458008,212.67781257629395
mig,0.4,124.89032745361328,117.8372621536255,120.8225727081299,225.07777214050293
mig,0.5,151.06949806213382,138.43030929565433,172.41106033325195,316.4098978042603
mig,0.6,227.35738754272458,205.80885410308835,234.4371795654297,383.00204277038574
mig,0.7,245.89889049530035,182.78174400329596,226.0052680969239,527.8379440307618
mig,0.8,420.3484535217285,264.98956680297863,354.08108234405523,576.7221689224243
mig,0.9,1164.0455007553103,666.203498840332,506.1807632446289,920.8385944366455
mig,1.0,776.8885135650635,900.9631872177124,1678.485631942749,4530.6894063949585
