mode,load,0_densenet169-32,1_densenet169-32,2_densenet169-32,3_densenet169-32
mig,0.1,60.02521514892578,60.3410005569458,60.35304069519043,114.86530303955078
mig,0.2,60.04166603088379,60.36567687988281,60.36972999572754,114.87889289855957
mig,0.3,60.0433349609375,60.38868427276611,60.34815311431885,114.92431163787842
mig,0.4,60.04822254180908,60.37282943725586,60.40775775909424,114.96233940124512
mig,0.5,60.67037582397461,60.4480504989624,71.7308521270752,125.80108642578125
mig,0.6,86.38525009155273,91.95089340209961,94.23375129699707,177.14834213256836
mig,0.7,102.69832611083984,91.18008613586426,102.51593589782715,240.8285140991211
mig,0.8,156.76391124725342,115.72861671447754,145.9890604019165,240.95094203948975
mig,0.9,234.91692543029785,252.36546993255615,191.0991668701172,416.92328453063965
mig,1.0,384.7634792327881,420.07267475128174,578.8863897323608,1676.2796640396118
