mode,load,0_densenet169-2,1_inception_v3-32,2_vgg16-8
mps-uncap,0.8,157.11569786071777,202.06499099731445,82.93867111206055
mps-uncap,0.9,277.7543067932129,296.98777198791504,118.82734298706055
mps-uncap,1.0,3414.241075515747,1835.6003761291504,408.8585376739502
mps-uncap,0.5,58.917999267578125,64.52059745788574,33.14948081970215
mps-uncap,0.6,72.97945022583008,94.99096870422363,45.63593864440918
mps-uncap,0.7,116.03403091430664,114.19796943664551,54.92591857910156
mps-uncap,0.1,45.2122688293457,27.14228630065918,13.532638549804688
mps-uncap,0.2,44.67034339904785,28.809309005737305,17.484188079833984
mps-uncap,0.3,58.969974517822266,33.30659866333008,28.25784683227539
mps-uncap,0.4,53.48801612854004,70.52922248840332,37.81628608703613
