mode,load,0_densenet169-2,1_inception_v3-32,2_vgg16-8
mps-uncap,0.8,0.05984306335449219,5.974292755126953,4.744768142700195
mps-uncap,0.9,10.921478271484375,17.435073852539062,7.462143898010254
mps-uncap,1.0,2110.774278640747,310.82773208618164,73.35114479064941
mps-uncap,0.5,0.05841255187988281,0.05245208740234375,0.04696846008300781
mps-uncap,0.6,0.05602836608886719,0.05137920379638672,0.04887580871582031
mps-uncap,0.7,0.054836273193359375,0.056743621826171875,1.73187255859375
mps-uncap,0.1,0.06508827209472656,0.06008148193359375,0.05459785461425781
mps-uncap,0.2,0.06258487701416016,0.05900859832763672,0.05054473876953125
mps-uncap,0.3,0.061511993408203125,0.06031990051269531,0.051021575927734375
mps-uncap,0.4,0.060439109802246094,0.05936622619628906,0.04982948303222656
