mode,load,0_densenet169-2,1_inception_v3-32,2_vgg16-8
mps-uncap,0.8,41.23806953430176,33.188581466674805,9.938716888427734
mps-uncap,0.9,46.03147506713867,34.365177154541016,9.731769561767578
mps-uncap,1.0,46.422719955444336,34.78860855102539,9.8724365234375
mps-uncap,0.5,42.089223861694336,30.6546688079834,9.477853775024414
mps-uncap,0.6,38.56968879699707,32.25445747375488,9.45281982421875
mps-uncap,0.7,43.43676567077637,31.768321990966797,9.62376594543457
mps-uncap,0.1,28.230667114257812,22.714614868164062,8.751630783081055
mps-uncap,0.2,29.445409774780273,26.113510131835938,9.195804595947266
mps-uncap,0.3,37.95123100280762,28.310060501098633,9.125232696533203
mps-uncap,0.4,32.81712532043457,29.53171730041504,8.98885726928711
