mode,load,0_densenet169-2,1_inception_v3-32,2_vgg16-8
mps-uncap,0.8,38.909912109375,32.45549440383911,8.863067626953125
mps-uncap,0.9,43.65597248077392,33.50986957550049,8.880302906036373
mps-uncap,1.0,45.227506160736084,34.06290054321289,8.978915214538574
mps-uncap,0.5,35.101556777954094,29.094944000244144,8.586263656616216
mps-uncap,0.6,35.37711143493652,30.602533817291267,8.54137897491455
mps-uncap,0.7,40.85421562194825,30.66056251525878,8.726210594177248
mps-uncap,0.1,28.11664581298828,20.35844326019284,7.819738388061523
mps-uncap,0.2,27.735919952392578,22.934980392456055,8.079490661621096
mps-uncap,0.3,29.754114151000984,24.068789482116703,8.266296386718743
mps-uncap,0.4,29.277439117431644,28.269803524017338,8.25427532196045
