mode,load,0_densenet169-2,1_inception_v3-32,2_vgg16-8
mps-uncap,0.8,40.7106876373291,51.85706615447999,21.700382232666023
mps-uncap,0.9,75.13589859008795,89.2486572265625,32.8558921813965
mps-uncap,1.0,2935.3376150131226,1185.7628345489502,264.25132751464855
mps-uncap,0.5,12.389063835144043,11.529111862182624,6.937980651855469
mps-uncap,0.6,13.879299163818365,17.176890373229977,9.059953689575194
mps-uncap,0.7,22.73702621459962,24.675130844116207,13.20323944091797
mps-uncap,0.1,1.9602775573730615,0.06842613220214844,0.07085800170898436
mps-uncap,0.2,3.9674282073974605,0.07016658782958984,1.9543647766113283
mps-uncap,0.3,7.143878936767577,2.095794677734378,3.833580017089843
mps-uncap,0.4,8.379840850830076,8.419489860534672,4.846239089965819
