mode,load,0_densenet169-2,1_inception_v3-32,2_vgg16-8
mps-uncap,0.8,9.994268417358398,10.432243347167969,5.1631927490234375
mps-uncap,0.9,9.771585464477539,10.526657104492188,5.193471908569336
mps-uncap,1.0,10.076522827148438,10.703563690185547,5.20777702331543
mps-uncap,0.5,10.203123092651367,10.360240936279297,5.167484283447266
mps-uncap,0.6,9.913444519042969,10.361909866333008,5.155801773071289
mps-uncap,0.7,10.011434555053711,10.423421859741211,5.152225494384766
mps-uncap,0.1,11.465311050415039,10.426521301269531,5.177736282348633
mps-uncap,0.2,9.94563102722168,10.426521301269531,5.150079727172852
mps-uncap,0.3,9.849071502685547,10.434389114379883,5.152702331542969
mps-uncap,0.4,9.860515594482422,10.369300842285156,5.151510238647461
