mode,load,0_vgg16-32,1_squeezenet1_0-16,2_vgg13-2
mps-uncap,1.0,1247.0315064195486,728.8555474263383,157.5175739727377
mig,1.0,727.2008051348627,1478.5744584688377,332.6347051963183
