mode,load,0_vgg16-32,1_squeezenet1_0-16,2_vgg13-2
mps-uncap,1.0,27.060675621032715,26.456885337829586,21.653385162353516
mig,1.0,45.79022407531738,11.907815933227539,6.3572645187377885
