mode,load,0_vgg16-32,1_squeezenet1_0-16,2_vgg13-2
mps-uncap,1.0,26.2009859085083,25.530338287353516,20.877647399902344
mig,1.0,44.516944885253906,11.075735092163086,6.082057952880859
