mode,load,0_vgg16-32,1_squeezenet1_0-16,2_vgg13-2
mps-uncap,1.0,34.54709053039551,32.69052505493164,27.17876434326172
mig,1.0,48.026084899902344,16.81208610534668,13.508081436157227
