mode,load,0_vgg16-32,1_squeezenet1_0-16,2_vgg13-2
mps-uncap,1.0,27.060914039611816,26.45729541778564,21.653385162353516
mig,1.0,45.79022407531738,11.90805435180664,6.357424259185787
