mode,load,0_densenet161-32,1_mobilenet_v3_large-32,2_mobilenet_v3_large-32
mps-uncap,0.8,183.94911289215088,97.75567054748535,101.2135267257691
mps-uncap,0.9,325.5871772766113,2073.738193511963,3144.836902618408
mps-uncap,1.0,697.7763652801514,9585.37163734436,9836.223268508911
mps-uncap,0.5,44.99363899230957,13.269805908203129,14.027976989746096
mps-uncap,0.6,104.39741611480713,22.692823410034194,17.42255687713623
mps-uncap,0.7,103.59301567077638,28.006839752197266,30.665254592895508
mps-uncap,0.1,1.8471479415893814,0.05118846893310547,0.859999656677247
mps-uncap,0.2,0.06790161132812504,4.8044681549072275,6.277799606323245
mps-uncap,0.3,25.002002716064453,7.640242576599121,8.072805404663086
mps-uncap,0.4,33.14828872680667,9.247493743896484,9.369516372680662
