mode,load,0_densenet161-32,1_mobilenet_v3_large-32,2_mobilenet_v3_large-32
mps-uncap,0.8,39.08383846282959,16.3729190826416,16.6928768157959
mps-uncap,0.9,72.09420204162598,388.6125087738037,734.5588207244873
mps-uncap,1.0,338.40394020080566,3895.682215690613,3991.9168949127197
mps-uncap,0.5,0.03981590270996094,0.026464462280273438,0.028371810913085938
mps-uncap,0.6,9.380698204040527,0.02956390380859375,0.025153160095214844
mps-uncap,0.7,15.678644180297852,2.8159618377685547,3.1900405883789062
mps-uncap,0.1,0.04470348358154297,0.04100799560546875,0.041604042053222656
mps-uncap,0.2,0.04267692565917969,0.030517578125,0.030279159545898438
mps-uncap,0.3,0.04100799560546875,0.028371810913085938,0.030040740966796875
mps-uncap,0.4,0.03743171691894531,0.026702880859375,0.027418136596679688
