mode,load,0_densenet169-2,1_vgg13-16,2_vgg13-8
mps-uncap,0.8,48.60973358154297,13.056039810180664,11.679410934448242
mps-uncap,0.9,81.83979988098145,13.414621353149414,13.381004333496094
mps-uncap,1.0,94.41876411437988,13.875961303710938,12.82954216003418
mps-uncap,0.5,22.80902862548828,10.055065155029297,5.99062442779541
mps-uncap,0.6,23.47278594970703,11.164307594299316,7.3691606521606445
mps-uncap,0.7,28.437137603759766,12.261390686035156,9.829998016357422
mps-uncap,0.1,30.785441398620605,10.009527206420898,5.645751953125
mps-uncap,0.2,29.738426208496094,9.991168975830078,5.537509918212891
mps-uncap,0.3,28.087258338928223,9.73808765411377,5.517005920410156
mps-uncap,0.4,22.020936012268066,9.8646879196167,5.566596984863281
