mode,load,0_densenet169-2,1_vgg13-16,2_vgg13-8
mps-uncap,0.8,357.0814132690441,189.2327785491941,101.82873725891102
mps-uncap,0.9,669.8503494262696,1234.2510080337524,629.4577717781066
mps-uncap,1.0,3843.23408126831,7078.560185432434,2378.1625032424927
mps-uncap,0.5,40.35315513610836,35.81825256347664,21.288383007049507
mps-uncap,0.6,83.34298133850092,45.987665653228724,28.53770971298219
mps-uncap,0.7,87.18006610870329,60.42158603668213,45.49089431762694
mps-uncap,0.1,15.981090068817153,13.608272075653046,6.5186882019042836
mps-uncap,0.2,29.329996109008945,16.464672088623043,9.285368919372532
mps-uncap,0.3,26.300866603851322,18.859636783599854,11.468191146850577
mps-uncap,0.4,22.40188360214241,25.441493988037106,17.273406982421875
