mode,load,0_densenet169-2,1_vgg13-16,2_vgg13-8
mps-uncap,0.8,103.37471961975099,15.724496841430662,14.422819614410397
mps-uncap,0.9,103.21662425994874,15.313119888305675,14.423513412475586
mps-uncap,1.0,117.84723043441771,15.405702590942386,14.104962348937988
mps-uncap,0.5,65.21723270416256,15.360937118530273,14.178252220153807
mps-uncap,0.6,74.30663108825684,15.950527191162106,14.394872188568115
mps-uncap,0.7,87.08574056625358,16.018807888031006,14.800405502319334
mps-uncap,0.1,41.57776832580567,17.98887729644775,15.674839019775385
mps-uncap,0.2,43.60375165939331,15.039157867431639,13.63276958465576
mps-uncap,0.3,45.41823863983155,14.63981866836548,13.535957336425781
mps-uncap,0.4,50.37462234497081,15.58367013931274,14.184417724609375
