mode,load,0_densenet169-2,1_vgg13-16,2_vgg13-8
mps-uncap,0.8,19.00646682917522,1018.127318983095,518.1865557229852
mps-uncap,0.9,20.657987487223966,1173.1905881295527,583.5859920860256
mps-uncap,1.0,21.5122284732064,1148.165590825887,637.1116678193365
mps-uncap,0.5,11.174102568061896,650.6244394098503,323.95799463682584
mps-uncap,0.6,13.333946693503714,765.7012302964725,387.0717174832599
mps-uncap,0.7,16.1895823397053,873.1811212496198,450.80983340446204
mps-uncap,0.1,2.1015408710898145,138.2649796046454,64.48736829931748
mps-uncap,0.2,4.961733008358686,263.0688841360888,139.27604025622233
mps-uncap,0.3,6.327836785281918,383.9702134655059,184.18954866388245
mps-uncap,0.4,8.989785069840782,513.4861316691515,249.25986521333442
