mode,load,0_densenet169-2,1_vgg13-16,2_vgg13-8
mps-uncap,0.8,16.94512367248535,8.607864379882812,4.878044128417969
mps-uncap,0.9,17.04883575439453,8.769750595092773,4.952907562255859
mps-uncap,1.0,18.167734146118164,9.030342102050781,5.045175552368164
mps-uncap,0.5,16.579389572143555,8.53586196899414,4.825115203857422
mps-uncap,0.6,17.058610916137695,8.59522819519043,4.881381988525391
mps-uncap,0.7,16.88838005065918,8.605003356933594,4.838466644287109
mps-uncap,0.1,18.105268478393555,8.622407913208008,4.923820495605469
mps-uncap,0.2,17.06671714782715,8.61358642578125,4.901885986328125
mps-uncap,0.3,17.08841323852539,8.556365966796875,4.876613616943359
mps-uncap,0.4,16.99233055114746,8.47768783569336,4.794836044311523
