mode,load,0_densenet169-2,1_vgg13-16,2_vgg13-8
mps-uncap,0.8,445.3051567077648,203.7458038330077,114.23513412475575
mps-uncap,0.9,759.7573995590218,1247.8419685363772,642.8804039955138
mps-uncap,1.0,3934.7410225868216,7093.039441108704,2389.0955448150635
mps-uncap,0.5,68.07034015655518,46.92437171936038,32.36134052276607
mps-uncap,0.6,132.4523448944091,58.7192273139953,38.83215904235841
mps-uncap,0.7,126.96521759033197,73.37099313735962,57.347135543823235
mps-uncap,0.1,42.30747222900391,26.647856235504126,16.40010833740233
mps-uncap,0.2,56.66989564895633,26.3847541809082,16.993165016174302
mps-uncap,0.3,49.23597097396858,28.696274757385265,20.232458114624023
mps-uncap,0.4,58.634169101715266,38.16498994827267,27.09161758422853
