mode,load,0_densenet169-2,1_vgg13-16,2_vgg13-8
mps-uncap,0.8,0.03218650817871094,17.285823822021484,7.338404655456543
mps-uncap,0.9,118.92390251159668,188.99273872375488,109.84480381011963
mps-uncap,1.0,2777.0261764526367,3035.3565216064453,1524.4207382202148
mps-uncap,0.5,0.030279159545898438,0.02765655517578125,0.0247955322265625
mps-uncap,0.6,0.026226043701171875,1.9071102142333984,0.02384185791015625
mps-uncap,0.7,0.024080276489257812,6.716728210449219,0.701904296875
mps-uncap,0.1,0.045180320739746094,0.03993511199951172,0.04029273986816406
mps-uncap,0.2,0.04303455352783203,0.029325485229492188,0.03719329833984375
mps-uncap,0.3,0.04172325134277344,0.028133392333984375,0.028848648071289062
mps-uncap,0.4,0.03707408905029297,0.026941299438476562,0.026226043701171875
