mode,load,0_densenet169-2,1_vgg13-16,2_vgg13-8
mps-uncap,0.8,181.7641258239746,85.76397895812988,61.76567077636717
mps-uncap,0.9,514.1663551330566,714.400625228882,493.432879447937
mps-uncap,1.0,3460.964894294739,6358.71434211731,2265.3796672821045
mps-uncap,0.5,48.75493049621582,26.716470718383793,16.921639442443848
mps-uncap,0.6,62.1492862701416,32.643818855285645,22.158145904541012
mps-uncap,0.7,77.75743007659912,42.73557662963867,29.513025283813477
mps-uncap,0.1,40.01343250274658,14.704227447509767,11.725187301635742
mps-uncap,0.2,36.53817176818848,17.043161392211918,11.299848556518556
mps-uncap,0.3,36.88080310821533,18.2037353515625,12.32137680053711
mps-uncap,0.4,38.72861862182617,21.96547985076905,14.316606521606447
