mode,load,0_efficientnet_b7-2,1_efficientnet_b7-2,2_efficientnet_b7-2,3_efficientnet_b7-2
mig,0.1,0.030040740966796875,0.030279159545898438,0.031948089599609375,0.03981590270996094
mig,0.2,0.026226043701171875,0.026464462280273438,0.026226043701171875,0.02682209014892578
mig,0.3,0.02765655517578125,0.026226043701171875,0.026941299438476562,0.024080276489257812
mig,0.4,7.801532745361328,6.01351261138916,8.571386337280273,0.02574920654296875
mig,0.5,22.761940956115723,20.463109016418457,19.054651260375977,6.160259246826172
mig,0.6,45.18413543701172,60.74380874633789,59.5245361328125,10.871410369873047
mig,0.7,1039.9843454360962,2007.8285932540894,2132.069230079651,24.0020751953125
mig,0.8,4665.601134300232,3319.083571434021,4643.518924713135,34.50727462768555
mig,0.9,7138.170003890991,6713.66286277771,7211.115121841431,113.1439208984375
mig,1.0,9917.48571395874,9896.660327911377,9430.938243865967,2209.9697589874268
