mode,load,0_efficientnet_b7-2,1_efficientnet_b7-2,2_efficientnet_b7-2,3_efficientnet_b7-2
mig,0.1,25.704383850097656,24.69999790191651,24.51004981994629,27.009963989257812
mig,0.2,23.310327529907227,22.977209091186523,23.209214210510254,26.528048515319824
mig,0.3,22.083091735839844,21.976208686828613,22.052431106567383,26.101112365722656
mig,0.4,21.713924407958984,22.17559814453125,21.948623657226562,25.75373649597168
mig,0.5,21.909213066101078,21.451306343078613,21.64006233215332,25.742197036743164
mig,0.6,21.280765533447266,21.497440338134766,21.37322425842285,25.754451751708984
mig,0.7,21.16386890411377,21.350979804992676,21.491527557373047,25.765275955200195
mig,0.8,21.60923480987549,21.318435668945312,21.28474712371826,25.815701484680176
mig,0.9,21.500110626220703,21.08926773071289,21.514129638671875,25.79355239868164
mig,1.0,21.306991577148438,21.253347396850586,21.494245529174805,25.762319564819336
