mode,load,0_efficientnet_b7-2,1_efficientnet_b7-2,2_efficientnet_b7-2,3_efficientnet_b7-2
mig,0.1,60.89019775390625,62.30521202087402,76.18045806884766,63.62557411193848
mig,0.2,76.68805122375488,81.70795440673828,78.24373245239258,94.78998184204102
mig,0.3,111.14692687988281,95.71647644042969,121.6731071472168,110.41879653930664
mig,0.4,181.43916130065918,166.9478416442871,156.80670738220215,128.25345993041992
mig,0.5,222.3348617553711,267.7433490753174,185.18829345703125,191.27464294433594
mig,0.6,506.26063346862793,660.851001739502,382.5192451477051,166.5782928466797
mig,0.7,2739.093542098999,2790.6861305236816,3897.4218368530273,292.1791076660156
mig,0.8,9774.626970291138,7196.0437297821045,8662.564992904663,268.12267303466797
mig,0.9,14487.861633300781,14519.577026367188,14418.425798416138,585.0286483764648
mig,1.0,18437.042713165283,18576.52235031128,18800.15778541565,3709.994077682495
