mode,load,0_mobilenet_v3_large-2,1_vgg11-32,2_vgg16-2
mps-uncap,0.8,38.627719879150405,54.56998348236084,29.103708267211914
mps-uncap,0.9,130.26933670043945,91.40467643737793,67.24350452423097
mps-uncap,1.0,1624.518442153931,538.4976863861084,304.8122882843018
mps-uncap,0.5,17.097282409667972,23.33760261535645,11.030530929565428
mps-uncap,0.6,20.67584991455079,31.673717498779308,14.52786922454834
mps-uncap,0.7,24.927449226379395,40.31491279602051,19.804048538208015
mps-uncap,0.1,8.251762390136719,10.719442367553713,2.7262687683105464
mps-uncap,0.2,11.693859100341797,14.602255821228027,6.473302841186523
mps-uncap,0.3,12.507200241088867,17.63081550598145,8.405542373657235
mps-uncap,0.4,13.76500129699708,19.263505935668945,9.603261947631836
