mode,load,0_efficientnet_b7-8,1_resnet101-8,2_vgg19-16
mps-uncap,0.8,88.0739688873291,52.301883697509766,29.84762191772461
mps-uncap,0.9,91.2632942199707,58.27164649963379,27.193784713745117
mps-uncap,1.0,91.86339378356934,54.8553466796875,27.208566665649414
mps-uncap,0.5,86.82489395141602,44.65174674987793,21.833181381225586
mps-uncap,0.6,86.8682861328125,52.3679256439209,20.656824111938477
mps-uncap,0.7,88.98520469665527,56.218624114990234,22.620201110839844
mps-uncap,0.1,68.37058067321777,53.603410720825195,27.037620544433594
mps-uncap,0.2,87.7370834350586,61.13862991333008,26.86142921447754
mps-uncap,0.3,61.02490425109863,44.56472396850586,21.335124969482422
mps-uncap,0.4,71.18964195251465,48.48146438598633,19.01555061340332
