mode,load,0_efficientnet_b7-8,1_resnet101-8,2_vgg19-16
mps-uncap,0.8,70.3573207471668,153.77636686297882,850.8139449076297
mps-uncap,0.9,84.05559145784626,166.8743672953527,998.8964631859379
mps-uncap,1.0,91.78239049590015,170.80211532060014,1003.788259225473
mps-uncap,0.5,41.1068296562667,96.82646221157522,546.279694161331
mps-uncap,0.6,52.81188666945914,115.75755350441193,664.4232372532388
mps-uncap,0.7,65.23780575103095,126.57157167666045,776.5805408648881
mps-uncap,0.1,9.658399495224122,19.947283843571633,115.87962705644696
mps-uncap,0.2,16.617950566884954,38.38144090158,238.25351375596293
mps-uncap,0.3,24.312304389841824,50.94091920282621,304.6767500442794
mps-uncap,0.4,37.3105737666904,74.98726156411377,443.56010634989127
