mode,load,0_efficientnet_b7-8,1_resnet101-8,2_vgg19-16
mps-uncap,0.8,82.23552703857422,46.631813049316406,16.39266014099121
mps-uncap,0.9,85.86959838867188,49.38499927520752,17.05312728881836
mps-uncap,1.0,86.72971725463867,49.680328369140625,17.130279541015625
mps-uncap,0.5,57.297730445861816,28.270721435546875,14.888715744018555
mps-uncap,0.6,67.62855052947998,38.096952438354506,15.712833404541014
mps-uncap,0.7,78.17554473876953,44.632625579833984,16.165637969970703
mps-uncap,0.1,49.22027587890625,22.428750991821296,18.845748901367188
mps-uncap,0.2,45.50001621246338,25.3753662109375,14.693045616149904
mps-uncap,0.3,41.30756855010986,25.786066055297848,14.740633964538574
mps-uncap,0.4,45.59803009033203,30.185627937316895,14.994645118713379
