mode,load,0_resnet18-8,1_resnet18-8,2_resnet18-8,3_resnet18-8
mig,0.1,3.908872604370117,3.9701461791992188,3.966212272644043,7.663488388061523
mig,0.2,3.8945674896240234,3.948211669921875,3.9489269256591797,7.641792297363281
mig,0.3,3.8869380950927734,3.943204879760742,3.942251205444336,7.625579833984375
mig,0.4,3.874540328979492,3.935575485229492,3.931760787963867,7.613420486450195
mig,0.5,3.8650035858154297,3.9217472076416016,3.9196014404296875,7.597923278808594
mig,0.6,3.8547515869140625,3.908395767211914,3.9072036743164062,7.59124755859375
mig,0.7,3.8535594940185547,3.9033889770507812,3.9021968841552734,7.59124755859375
mig,0.8,3.853321075439453,3.9086341857910156,3.904581069946289,7.588624954223633
mig,0.9,3.851652145385742,3.908872604370117,3.899097442626953,7.586956024169922
mig,1.0,3.8595199584960938,3.911733627319336,3.9064884185791016,7.598876953125
