mode,load,0_resnet18-8,1_resnet18-8,2_resnet18-8,3_resnet18-8
mig,0.1,4.168510437011719,4.489684104919435,4.169583320617676,7.866477966308594
mig,0.2,6.125521659851074,6.044006347656249,6.401777267456055,12.271690368652346
mig,0.3,6.969475746154785,7.0841073989868155,7.058835029602051,14.055490493774414
mig,0.4,8.189678192138668,8.077669143676765,8.04097652435303,15.03305435180664
mig,0.5,9.4527006149292,9.707450866699219,9.822559356689453,18.16651821136475
mig,0.6,11.461448669433594,12.23764419555664,11.410856246948242,24.926424026489258
mig,0.7,15.697336196899416,15.05544185638428,16.083264350891117,29.066085815429688
mig,0.8,22.687816619873058,20.562601089477543,21.05216979980469,46.83842658996583
mig,0.9,34.83545780181884,38.74783515930176,41.854715347290046,75.17549991607667
mig,1.0,241.9207096099854,116.21770858764647,100.43551921844484,759.0551376342775
