mode,load,0_resnet18-8,1_resnet18-8,2_resnet18-8,3_resnet18-8
mig,0.1,159.41524505615234,166.61500930786133,101.59993171691895,145.2784538269043
mig,0.2,4.5833587646484375,4.58526611328125,4.474878311157227,7.866382598876953
mig,0.3,4.428625106811523,4.477739334106445,4.484891891479492,7.854223251342773
mig,0.4,4.703283309936523,4.454135894775391,4.457235336303711,7.855653762817383
mig,0.5,4.61268424987793,4.651069641113281,4.468202590942383,7.849216461181641
mig,0.6,4.4002532958984375,4.456758499145508,4.459381103515625,7.821798324584961
mig,0.7,4.401206970214844,4.479885101318359,4.467487335205078,7.831096649169922
mig,0.8,4.4078826904296875,4.450082778930664,4.459857940673828,7.82465934753418
mig,0.9,4.4002532958984375,4.466533660888672,4.453897476196289,7.837772369384766
mig,1.0,4.4040679931640625,4.684925079345703,4.456758499145508,7.888317108154297
