mode,load,0_vgg16-32,1_squeezenet1_0-32,2_vgg11-2
mps-uncap,1.0,40.21739959716797,38.522958755493164,22.966861724853516
mig,1.0,48.91538619995117,26.971817016601562,9.848833084106445
