mode,load,0_vgg16-32,1_squeezenet1_0-32,2_vgg11-2
mps-uncap,1.0,28.591036796569824,28.612852096557617,9.334087371826172
mig,1.0,43.853163719177246,21.704673767089844,4.673480987548828
