mode,load,0_vgg16-32,1_squeezenet1_0-32,2_vgg11-2
mps-uncap,1.0,29.15060520172119,29.152750968933105,19.533896446228024
mig,1.0,44.562721252441406,22.33419418334961,4.754304885864258
