mode,load,0_vgg16-32,1_squeezenet1_0-32,2_vgg11-2
mps-uncap,1.0,40.21716117858887,38.522958755493164,22.966623306274414
mig,1.0,48.91514778137207,26.97157859802246,9.848594665527344
