mode,load,0_alexnet-16,1_resnet34-8,2_vgg19-2
mps-uncap,0.8,7.023096084594727,7.9680681228637695,7.62939453125
mps-uncap,0.9,796.1750030517578,16.62588119506836,34.523725509643555
mps-uncap,1.0,5592.134475708008,40.8482551574707,2236.280918121338
mps-uncap,0.5,2.668142318725586,6.843328475952148,3.828287124633789
mps-uncap,0.6,2.805471420288086,6.358861923217773,4.002094268798828
mps-uncap,0.7,3.828763961791992,6.47580623626709,5.041956901550293
mps-uncap,0.1,2.9709339141845703,7.75599479675293,3.323793411254883
mps-uncap,0.2,2.858877182006836,7.969379425048828,3.325343132019043
mps-uncap,0.3,2.84421443939209,7.82930850982666,3.3490657806396484
mps-uncap,0.4,2.8400421142578125,7.790088653564453,3.5843849182128906
