mode,load,0_alexnet-16,1_resnet34-8,2_vgg19-2
mps-uncap,0.8,21.87330722808839,19.327473640441895,20.19724845886231
mps-uncap,0.9,2033.8397502899172,50.81057548522949,98.68965148925781
mps-uncap,1.0,10543.615102767944,132.11822509765625,4122.265577316284
mps-uncap,0.5,6.142282485961917,12.15672492980957,7.17334747314453
mps-uncap,0.6,6.897401809692384,12.309217453002931,8.104419708251951
mps-uncap,0.7,9.861421585083008,13.51475715637207,12.584519386291504
mps-uncap,0.1,4.346799850463872,8.370161056518555,4.751062393188477
mps-uncap,0.2,4.991245269775392,11.857604980468755,5.203199386596681
mps-uncap,0.3,5.537605285644533,12.720131874084473,5.782961845397949
mps-uncap,0.4,6.157922744750979,13.085365295410162,6.377506256103515
