mode,load,0_alexnet-16,1_resnet34-8,2_vgg19-2
mps-uncap,0.8,38.88068199157715,37.11232900619501,35.731687545776374
mps-uncap,0.9,2256.0648918151855,107.34560489654547,158.6128139495848
mps-uncap,1.0,11604.62031364441,198.34420680999767,4544.059991836548
mps-uncap,0.5,11.318864822387694,20.00989913940429,12.809247970581055
mps-uncap,0.6,12.662920951843269,22.812829017639167,14.104108810424771
mps-uncap,0.7,17.846317291259727,26.391923427581816,25.737283229827817
mps-uncap,0.1,6.92135334014896,14.646947383880608,6.987092494964601
mps-uncap,0.2,8.062796592712404,19.413414001464865,8.072669506072994
mps-uncap,0.3,10.256912708282439,20.414922237396233,9.515166282653809
mps-uncap,0.4,11.648159027099563,21.52895927429198,10.756726264953613
