mode,load,0_alexnet-16,1_resnet34-8,2_vgg19-2
mps-uncap,0.8,19.20251846313477,12.965106964111323,15.523624420166025
mps-uncap,0.9,2030.9614658355715,43.41888427734375,93.80130767822266
mps-uncap,1.0,10540.225267410278,124.94611740112305,4116.791248321533
mps-uncap,0.5,3.5736560821533203,5.871772766113281,3.412961959838867
mps-uncap,0.6,4.445743560791021,6.499195098876953,4.3272972106933585
mps-uncap,0.7,7.4062347412109375,7.886409759521484,8.482980728149418
mps-uncap,0.1,0.7895469665527347,0.04756450653076172,0.04935264587402344
mps-uncap,0.2,1.9507408142089844,4.535579681396486,1.4556407928466801
mps-uncap,0.3,2.5076866149902344,5.512785911560056,2.3490190505981445
mps-uncap,0.4,3.3051013946533243,6.282663345336916,2.795982360839843
