mode,load,0_alexnet-16,1_resnet34-8,2_vgg19-2
mps-uncap,0.8,12.097835540771484,14.956951141357422,13.021469116210938
mps-uncap,0.9,17.486095428466797,20.89071273803711,19.6685791015625
mps-uncap,1.0,13.46135139465332,20.25437355041504,14.919042587280273
mps-uncap,0.5,17.099618911743164,13.375997543334961,7.520198822021484
mps-uncap,0.6,19.708633422851562,17.650127410888672,15.401840209960938
mps-uncap,0.7,6.965160369873047,10.662078857421875,8.003711700439453
mps-uncap,0.1,6.571292877197266,11.696338653564453,8.417367935180664
mps-uncap,0.2,6.493568420410156,10.78033447265625,8.220195770263672
mps-uncap,0.3,7.085084915161133,14.160871505737305,10.607004165649414
mps-uncap,0.4,12.453794479370117,11.389493942260742,7.472515106201172
