mode,load,0_mobilenet_v2-32,1_densenet201-16,2_mobilenet_v3_small-32
mps-uncap,1.0,12.739276885986326,45.10321617126465,11.710548400878906
mig,1.0,12.987756729125977,46.53620719909668,7.590007781982423
