mode,load,0_mobilenet_v2-32,1_densenet201-16,2_mobilenet_v3_small-32
mps-uncap,1.0,14.188852310180664,47.31649875640869,13.062191009521484
mig,1.0,14.514522552490234,47.46455192565916,8.976173400878901
