mode,load,0_mobilenet_v2-32,1_densenet201-16,2_mobilenet_v3_small-32
mps-uncap,1.0,14.189188480377199,47.31673717498779,13.062429428100586
mig,1.0,14.514603614807129,47.46461868286131,8.97631168365478
