mode,load,0_mobilenet_v2-32,1_densenet201-16,2_mobilenet_v3_small-32
mps-uncap,1.0,10.373592376708984,43.32852363586426,9.337425231933594
mig,1.0,11.957645416259766,45.836687088012695,6.812095642089844
