mode,load,0_mobilenet_v2-32,1_densenet201-16,2_mobilenet_v3_small-32
mps-uncap,1.0,22.990942001342773,54.03757095336914,21.829843521118164
mig,1.0,24.30582046508789,54.753780364990234,16.522645950317383
