mode,load,0_mobilenet_v2-32,1_densenet201-16,2_mobilenet_v3_small-32
mps-uncap,1.0,8.22758674621582,24.855613708496094,4.35185432434082
mig,1.0,11.400461196899414,45.23658752441406,6.239652633666992
