mode,load,0_densenet121-4,1_efficientnet_b7-4,2_vgg16-4
mps-uncap,0.8,18.388986587524414,33.44297409057617,5.822658538818359
mps-uncap,0.9,18.87679100036621,31.52632713317871,5.673885345458984
mps-uncap,1.0,18.581151962280273,32.63139724731445,5.878925323486328
mps-uncap,0.5,20.3859806060791,28.917789459228516,5.248785018920898
mps-uncap,0.6,18.667936325073242,29.11210060119629,5.392551422119141
mps-uncap,0.7,17.281770706176758,30.456066131591797,5.554437637329102
mps-uncap,0.1,21.648645401000977,35.31622886657715,5.246400833129883
mps-uncap,0.2,20.277738571166992,33.41507911682129,5.416154861450195
mps-uncap,0.3,21.00682258605957,33.205270767211914,5.482912063598633
mps-uncap,0.4,19.454002380371094,31.459331512451172,5.719423294067383
