mode,load,0_densenet121-4,1_efficientnet_b7-4,2_vgg16-4
mps-uncap,0.8,222.59069533308647,105.94334875329933,694.5403064603604
mps-uncap,0.9,244.5339446865885,117.97377078321679,804.9279213913655
mps-uncap,1.0,256.9427527139047,129.5510287568876,909.2666266641759
mps-uncap,0.5,139.24537773424885,66.54720797005352,440.8369579441948
mps-uncap,0.6,163.63783544290385,80.0973167851015,528.7948729107168
mps-uncap,0.7,196.20875551468163,90.85685561804553,624.3519657674826
mps-uncap,0.1,27.851182468149034,13.67311125447214,85.72800624483811
mps-uncap,0.2,56.51468526629717,26.41925589084159,184.94651916714207
mps-uncap,0.3,84.47396826520661,36.39721167057343,262.586946552443
mps-uncap,0.4,108.56907284600749,52.78962667710089,355.6397701073187
