mode,load,0_densenet121-4,1_efficientnet_b7-4,2_vgg16-4
mps-uncap,0.8,6.776094436645508,12.710809707641602,2.8619766235351562
mps-uncap,0.9,6.9179534912109375,12.925386428833008,2.859830856323242
mps-uncap,1.0,6.899356842041016,14.10055160522461,2.8717517852783203
mps-uncap,0.5,6.813287734985352,12.78543472290039,2.867460250854492
mps-uncap,0.6,6.839990615844727,12.768983840942383,2.8727054595947266
mps-uncap,0.7,6.767988204956055,12.725353240966797,2.8657913208007812
mps-uncap,0.1,6.989955902099609,12.703418731689453,2.8655529022216797
mps-uncap,0.2,6.850957870483398,12.857437133789062,2.860546112060547
mps-uncap,0.3,6.875276565551758,12.572288513183594,2.8657913208007812
mps-uncap,0.4,6.933927536010742,12.723207473754883,2.8705596923828125
