mode,load,0_densenet121-4,1_efficientnet_b7-4,2_vgg16-4
mps-uncap,0.8,4.1351318359375,9.439706802368164,2.091646194458008
mps-uncap,0.9,16.45207405090332,22.067785263061523,6.322383880615234
mps-uncap,1.0,2152.3337364196777,93.68896484375,88.96613121032715
mps-uncap,0.5,0.0438690185546875,0.051021575927734375,0.04267692565917969
mps-uncap,0.6,0.042557716369628906,0.05364418029785156,0.04506111145019531
mps-uncap,0.7,0.6265640258789062,0.056743621826171875,0.8394718170166016
mps-uncap,0.1,0.06222724914550781,0.06103515625,0.04982948303222656
mps-uncap,0.2,0.05817413330078125,0.05936622619628906,0.04673004150390625
mps-uncap,0.3,0.054836273193359375,0.058650970458984375,0.04673004150390625
mps-uncap,0.4,0.04947185516357422,0.057220458984375,0.0457763671875
