mode,load,0_alexnet-8,1_alexnet-8
mig,0.1,2.094268798828125,2.3974180221557617
mig,0.2,2.1626949310302734,2.5527477264404297
mig,0.3,2.3996829986572266,2.7103424072265625
mig,0.4,2.3899078369140625,2.7778148651123047
mig,0.5,2.5634765625,3.171205520629883
mig,0.6,3.1616687774658203,3.589630126953125
mig,0.7,3.874659538269043,5.2127838134765625
mig,0.8,5.639910697937012,7.776737213134766
mig,0.9,42.92106628417969,107.27322101593018
mig,1.0,1823.3906030654907,2535.200834274292
