mode,load,0_alexnet-8,1_alexnet-8
mig,0.1,7.719278335571289,8.559942245483398
mig,0.2,10.80012321472168,15.857934951782227
mig,0.3,14.25933837890625,17.2426700592041
mig,0.4,20.560026168823242,18.883943557739258
mig,0.5,26.55029296875,34.42859649658203
mig,0.6,82.17430114746094,77.4986743927002
mig,0.7,192.85893440246582,285.92848777770996
mig,0.8,426.64027214050293,450.9010314941406
mig,0.9,272.4494934082031,395.76005935668945
mig,1.0,3232.11932182312,4710.547685623169
