mode,load,0_alexnet-8,1_alexnet-8
mig,0.1,3.2745838165283208,3.6365032196044926
mig,0.2,4.011392593383789,4.674482345581055
mig,0.3,4.891753196716309,5.5553674697876065
mig,0.4,5.770206451416017,6.418704986572266
mig,0.5,7.153081893920901,8.549451828002933
mig,0.6,13.959789276123058,12.339639663696293
mig,0.7,21.503543853759805,56.58655166625983
mig,0.8,151.3650894165039,170.40395736694336
mig,0.9,118.00127029418947,309.8816156387329
mig,1.0,2815.6055212020874,4305.156898498535
