mode,load,0_densenet161-2,1_efficientnet_b6-8,2_resnet50-8
mps-uncap,0.8,19.90509033203125,26.642799377441406,8.737564086914062
mps-uncap,0.9,31.566381454467773,34.35230255126953,17.392277717590332
mps-uncap,1.0,134.16385650634766,193.79138946533203,881.0689449310303
mps-uncap,0.5,16.442537307739258,17.69101619720459,6.721973419189453
mps-uncap,0.6,16.397476196289062,18.234729766845703,7.051229476928711
mps-uncap,0.7,16.43514633178711,20.842313766479492,7.552146911621094
mps-uncap,0.1,23.08475971221924,23.554325103759766,6.758213043212891
mps-uncap,0.2,17.72916316986084,18.724441528320312,6.842136383056641
mps-uncap,0.3,17.384052276611328,18.30744743347168,6.980180740356445
mps-uncap,0.4,17.057180404663086,17.862319946289062,7.176518440246582
