mode,load,0_densenet161-2,1_efficientnet_b6-8,2_resnet50-8
mps-uncap,0.8,21.007776260375977,22.51148223876953,8.717060089111328
mps-uncap,0.9,21.795988082885742,22.553205490112305,10.725975036621094
mps-uncap,1.0,22.13907241821289,22.321224212646484,10.880708694458008
mps-uncap,0.5,23.137569427490234,23.752450942993164,8.975505828857422
mps-uncap,0.6,22.839784622192383,22.511959075927734,9.090662002563477
mps-uncap,0.7,19.939184188842773,21.90876007080078,9.117841720581055
mps-uncap,0.1,27.36186981201172,31.708955764770508,9.806632995605469
mps-uncap,0.2,26.58700942993164,27.587175369262695,8.857011795043945
mps-uncap,0.3,26.252269744873047,27.806758880615234,9.05609130859375
mps-uncap,0.4,26.650667190551758,27.832984924316406,9.005546569824219
