mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-2,2_mobilenet_v3_large-4,3_resnet18-32
mps-uncap,1.0,9.822845458984375,8.724689483642578,9.671330451965332,8.118867874145508
