mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-2,2_mobilenet_v3_large-4,3_resnet18-32
mps-uncap,1.0,12.729167938232422,11.283636093139648,13.20958137512207,10.933637619018555
