mode,load,0_efficientnet_b7-2,1_resnet18-8,2_squeezenet1_0-8
mps-uncap,0.8,24.919652938842773,3.240823745727539,3.4716844558715825
mps-uncap,0.9,25.174951553344727,3.2846927642822266,3.467559814453125
mps-uncap,1.0,25.45185089111328,3.773283958435059,3.0956268310546875
mps-uncap,0.5,24.376606941223148,3.63922119140625,3.2893180847167973
mps-uncap,0.6,24.51634407043457,3.276348114013672,3.411865234375
mps-uncap,0.7,24.487733840942383,3.251314163208008,3.451108932495117
mps-uncap,0.1,35.808610916137695,4.656076431274414,4.211640357971191
mps-uncap,0.2,24.42927360534668,4.6103715896606445,4.05120849609375
mps-uncap,0.3,24.529457092285156,4.559445381164551,4.010725021362305
mps-uncap,0.4,24.218201637268066,3.953790664672852,3.7743568420410156
