mode,load,0_efficientnet_b7-2,1_resnet18-8,2_squeezenet1_0-8
mps-uncap,0.8,21.146774291992188,1.9419193267822266,1.8606185913085938
mps-uncap,0.9,21.944284439086914,1.9717216491699219,1.8582344055175781
mps-uncap,1.0,26.65424346923828,2.7637481689453125,2.417325973510742
mps-uncap,0.5,20.864486694335938,1.9464492797851562,1.8734931945800781
mps-uncap,0.6,20.994901657104492,1.9233226776123047,1.8420219421386719
mps-uncap,0.7,20.892620086669922,1.9576549530029297,1.8298625946044922
mps-uncap,0.1,21.328210830688477,2.2211074829101562,2.0923614501953125
mps-uncap,0.2,20.399093627929688,2.167940139770508,1.9733905792236328
mps-uncap,0.3,20.795583724975586,1.9822120666503906,1.922607421875
mps-uncap,0.4,20.594120025634766,1.9347667694091797,1.8689632415771484
